id,highway,maxspeed,lit,sidewalk,n_nodes,lat,lon,safety_score
1098762123,residential,,,,2,12.98804715,77.56166205,55
1098762124,residential,,,,2,12.9884299,77.56169115,55
1098762125,residential,,,,2,12.98808405,77.56242420000001,55
1098762126,residential,,,,5,12.98849458,77.5626628,55
1098765208,residential,,,,2,12.9858511,77.56038205,55
1098765209,residential,,,,3,12.9847972,77.56057373333333,55
1098765210,residential,,,,2,12.985407599999998,77.56136409999999,55
1098765211,residential,,,,2,12.98512085,77.5613763,55
1098765212,residential,,,,2,12.984896549999998,77.56140615000001,55
1098765215,service,,,,3,12.9899828,77.5649715,55
1098765216,service,,,,2,12.9899715,77.56618975,55
1098770367,service,,,,9,12.955483355555556,77.59562746666667,50
1098770368,service,,,,3,12.955272133333333,77.5960027,55
1098770369,service,,,,2,12.95667455,77.59451634999999,55
1098770370,service,,,,9,12.957260233333333,77.59302975555556,50
1098770371,service,,,,8,12.95661755,77.5927791625,50
1098770372,service,,,,2,12.95696,77.5928442,55
1098770373,path,,,,3,12.9568722,77.59322363333332,55
1098770374,path,,,,3,12.956813833333332,77.59321973333333,55
1098770375,service,,,,7,12.957635842857144,77.59319247142857,50
1098770376,residential,,,,2,12.95717575,77.59172799999999,55
1098770377,service,,,,5,12.95431132,77.59175844,55
1098770378,residential,,,,5,12.95545698,77.59098188,55
1098770379,residential,,,,2,12.9563445,77.59087224999999,55
1098770380,residential,,,,2,12.956627,77.5911852,55
1098770381,residential,,,,3,12.957849733333331,77.59184246666666,55
1098770382,residential,,,,2,12.95784535,77.59163685,55
1098770383,residential,,,,8,12.9599690625,77.5910523125,50
1098770384,residential,,,,2,12.96057195,77.5925402,55
1098770385,residential,,,,2,12.96169545,77.59236225000001,55
1098770387,service,,,,2,12.96212045,77.5919323,55
1098770388,residential,,,,2,12.96111765,77.5929457,55
1098770390,residential,,,,2,12.95769635,77.5865929,55
1098770391,service,,,,2,12.95736985,77.5859535,55
1098770392,residential,,,,2,12.95892835,77.5855545,55
1098770393,residential,,,,2,12.96047425,77.5868363,55
1098770395,service,,,,6,12.961005716666667,77.58701906666667,50
1098770396,service,,,,6,12.961060949999998,77.58726106666667,50
1098770397,service,,,,4,12.96110215,77.58553222500001,55
1098770398,residential,,,,3,12.9614184,77.58584216666667,55
1098770399,service,,,,2,12.9623257,77.58551115,55
1098770400,service,,,,2,12.96359475,77.58585314999999,55
1098770402,service,,,,2,12.9594202,77.5881615,55
1098770404,residential,,,,2,12.95906795,77.58810215,55
1098770405,service,,,,3,12.959311366666666,77.58760503333333,55
1098770406,service,,,,2,12.97270505,77.5858461,55
1098770407,service,,,,3,12.972701266666666,77.5868434,55
1098770408,service,,,,3,12.972203666666667,77.5865488,55
1098770409,service,,,,2,12.97151445,77.58701555,55
1098770410,service,,,,5,12.97140436,77.58777558,55
1098770411,service,,,,3,12.9708463,77.58749196666666,55
1098770412,service,,,,2,12.970942,77.58742104999999,55
1098770414,service,,,,12,12.968882641666667,77.58681644166667,50
1098770415,service,,,,3,12.9689588,77.5875214,55
1098770416,service,,,,6,12.968857166666666,77.58754368333334,50
1098770417,service,,,,5,12.96788448,77.58791356,55
1098770418,service,,,,8,12.968035375,77.587680925,50
1098770419,service,,,,7,12.96699677142857,77.58653974285714,50
1098770420,service,,,,3,12.9672425,77.58624566666667,55
1098770421,residential,,,,2,12.96769125,77.586051,55
1098770423,service,,,,3,12.965962866666668,77.58564456666666,55
1098770425,residential,,,,6,12.96553245,77.58589168333333,50
1098770426,service,,,,2,12.96598695,77.5880358,55
1098770427,service,,,,2,12.9658674,77.5887096,55
1098770428,service,,,,3,12.9641979,77.58544793333334,55
1098770429,service,,,,3,12.964461733333332,77.58560926666667,55
1098770430,service,,,,2,12.9646488,77.58554825,55
1098770432,service,,,,2,12.97030585,77.5858152,55
1098770433,service,,,,4,12.969946325,77.58529039999999,55
1098770434,service,,,,3,12.970662433333333,77.58525639999999,55
1098770435,service,,,,6,12.9713306,77.59348413333333,50
1098770436,service,,,,5,12.97033754,77.59266614,55
1098770439,service,,,,19,12.969631178947369,77.59359579473684,50
1098770440,footway,,,,5,12.9717525,77.59415372,65
1098770445,service,,,,6,12.971113216666666,77.59613716666667,50
1098770446,residential,,,,2,12.9698749,77.59599539999999,55
1098770448,living_street,,,,2,12.97249205,77.59757295,60
1098770450,service,,,,4,12.9709409,77.59813665,55
1098770451,service,,,,4,12.97096395,77.597953575,55
1098776705,service,,,,19,12.968395584210526,77.59867806842105,50
1098776706,service,,,,3,12.967854133333333,77.59786313333332,55
1098776707,service,,,,6,12.96684735,77.59849846666667,50
1098776709,service,,,,2,12.9672848,77.5952526,55
1098776711,service,,,,2,12.96669005,77.59544299999999,55
1098776713,service,,,,4,12.966095275,77.5953677,55
1098776715,service,,,,3,12.9688004,77.59673456666667,55
1098776716,service,,,,4,12.969027925,77.5948264,55
1098776719,service,,,,16,12.9706970625,77.5911876125,50
1098776720,service,,,,2,12.9613314,77.58867225,55
1098776721,service,,,,2,12.96166595,77.58902789999999,55
1098776722,service,,,,2,12.9616855,77.58922405,55
1098776724,residential,,,,2,12.962538899999998,77.5877654,55
1098776725,residential,,,,2,12.963281599999998,77.58809755,55
1098776726,service,,,,5,12.96418502,77.58805088,55
1098776727,service,,,,4,12.96428235,77.587979225,55
1098776728,service,,,,5,12.96388866,77.58839037999999,55
1098776729,residential,,,,2,12.96331795,77.5890929,55
1098776730,service,,,,2,12.9636942,77.58936345000001,55
1098776731,service,,,,7,12.963338857142856,77.58943941428572,50
1098776732,service,,,,10,12.96394781,77.58951471,50
1098776733,service,,,,3,12.964511033333332,77.5895511,55
1098776734,service,,,,2,12.96424595,77.58949799999999,55
1098776735,service,,,,3,12.9642001,77.58971663333334,55
1098776736,service,,,,2,12.9638003,77.5895879,55
1098776738,living_street,,,,2,12.96496155,77.58946785,60
1098776739,living_street,,,,2,12.96505895,77.58949725,60
1098776740,living_street,,,,2,12.96515895,77.58950540000001,60
1098776741,living_street,,,,2,12.96527015,77.5895414,60
1098776742,residential,,,,7,12.965368071428571,77.59010045714285,50
1098776743,residential,,,,2,12.9650096,77.59030085,55
1098776744,residential,,,,2,12.96502445,77.59019705,55
1098776745,residential,,,,2,12.96499195,77.59042679999999,55
1098776746,residential,,,,2,12.96497575,77.5905401,55
1098776747,residential,,,,2,12.96496185,77.5906392,55
1098776748,residential,,,,2,12.96494545,77.59075490000001,55
1098776749,service,,,,7,12.96486592857143,77.59136725714286,50
1098776750,service,,,,2,12.9645055,77.59179515,55
1098776751,service,,,,3,12.9644963,77.5920589,55
1098776752,service,,,,3,12.964616333333334,77.59222006666666,55
1098776757,service,,,,3,12.962429833333331,77.59023733333333,55
1098776758,service,,,,3,12.9626807,77.59192203333333,55
1098776759,service,,,,3,12.962713,77.59235123333333,55
1098776760,service,,,,3,12.962528833333332,77.59254776666667,55
1098776761,residential,,,,2,12.96269065,77.59284455,55
1098776763,residential,,,,2,12.96387835,77.59324515,55
1098776764,service,,,,7,12.966964042857144,77.59361784285714,50
1098776766,service,,,,3,12.967696433333336,77.59046696666667,55
1098776767,residential,,,,2,12.96580565,77.5921964,55
1098776768,service,,,,4,12.967507575,77.589342175,55
1098776769,service,,,,4,12.96741465,77.5894365,55
1098787261,service,,,,7,12.972577357142857,77.60153518571428,50
1098787263,service,,,,5,12.9716587,77.60084448,55
1098787264,residential,,,,3,12.972006166666668,77.60022516666668,55
1098787265,service,,,,5,12.97052704,77.60105536,55
1098787266,service,,,,5,12.9709033,77.60107373999999,55
1098787267,service,,,,5,12.970351679999998,77.60096186,55
1098787270,service,,,,5,12.96984558,77.60073453999999,55
1098787271,service,,,,3,12.969607833333331,77.6003296,55
1098787274,service,,,,3,12.967939533333334,77.60132556666666,55
1098787275,living_street,,,,2,12.96696815,77.6024436,60
1098787276,living_street,,,,2,12.9670674,77.6025511,60
1098787277,residential,,,,4,12.968016775,77.602788575,55
1098787279,service,,,,4,12.9682748,77.59951650000001,55
1098787280,service,,,,6,12.9674822,77.60013891666667,50
1098787283,service,,,,5,12.96551952,77.59788818,55
1098787284,service,,,,4,12.9657264,77.598001225,55
1098787285,service,,,,7,12.965284071428572,77.59760158571429,50
1098787286,service,,,,3,12.965806,77.5983369,55
1098787287,service,,,,5,12.96487956,77.59873524,55
1098787288,service,,,,6,12.964915533333333,77.59915185,50
1098787289,service,,,,15,12.964647753333333,77.60076516000001,50
1098787290,service,,,,4,12.965219675,77.60048965,55
1098787291,service,,,,9,12.964565133333332,77.59720918888888,50
1098787292,service,,,,7,12.96433697142857,77.5968907,50
1098787293,living_street,,,,3,12.9640107,77.59793076666666,60
1098787294,service,,,,4,12.964760425,77.59621762500001,55
1098787295,service,,,,10,12.96536445,77.59591988999999,50
1098787296,service,,,,16,12.96547828125,77.59647100625,50
1098787297,service,,,,4,12.964855925,77.59476465,55
1098787298,service,,,,2,12.9647807,77.59451915,55
1098787300,service,,,,2,12.9659509,77.59483915,55
1098787301,residential,,,,5,12.96279356,77.59442712,55
1098787302,service,,,,4,12.962905625,77.594997525,55
1098787303,service,,,,5,12.96312036,77.5953473,55
1098787304,service,,,,10,12.96361414,77.59563037000001,50
1098787305,service,,,,6,12.963914433333334,77.59579595000001,50
1098787306,service,,,,4,12.9633519,77.595682875,55
1098787307,service,,,,6,12.9623125,77.59611923333334,50
1098787310,service,,,,3,12.9620533,77.59673336666667,55
1098787311,residential,,,,5,12.961837120000002,77.59767074,55
1098787312,residential,,,,4,12.961810175,77.59724395,55
1098787313,residential,,,,3,12.961638666666666,77.59754600000001,55
1098787314,service,,,,8,12.9617505,77.5981986375,50
1098787315,service,,,,3,12.961420266666666,77.59826336666667,55
1098787316,residential,,,,4,12.960340925,77.59678355,55
1098787317,residential,,,,2,12.96012875,77.5967021,55
1098787318,residential,,,,2,12.95982335,77.5966779,55
1098787319,residential,,,,2,12.95952185,77.59614045000001,55
1098787320,living_street,,,,2,12.95960425,77.5956719,60
1098787321,living_street,,,,4,12.959851825,77.595394775,60
1098787322,residential,,,,2,12.9607542,77.5972646,55
1098787323,residential,,,,3,12.959104733333334,77.59847143333333,55
1098787324,residential,,,,2,12.95902125,77.5983755,55
1098787325,residential,,,,2,12.95884245,77.59762615,55
1098787326,residential,,,,2,12.958497,77.59766805000001,55
1098787327,residential,,,,2,12.9587408,77.59697045,55
1098787328,residential,,,,4,12.9591127,77.595975375,55
1098787329,residential,,,,5,12.95909524,77.59440337999999,55
1098787330,residential,,,,2,12.9573992,77.60250909999999,55
1098787332,residential,,,,4,12.95772985,77.60051837500001,55
1098787334,residential,,,,2,12.95740615,77.60063489999999,55
1098787335,residential,,,,7,12.95691917142857,77.59932885714285,50
1098787336,residential,,,,4,12.95741595,77.5998046,55
1098787337,residential,,,,2,12.957164,77.59927135000001,55
1098787338,residential,,,,2,12.95555675,77.5997737,55
1098787339,residential,,,,2,12.9570156,77.5964592,55
1098787340,residential,,,,2,12.9600653,77.60050369999999,55
1098787341,service,,,,5,12.96028134,77.60116198,55
1098787342,service,,,,4,12.960143025,77.60096545,55
1098787343,service,,,,2,12.96013005,77.60122595,55
1098787345,living_street,,,,11,12.96050399090909,77.60207551818182,55
1098787346,service,,,,2,12.9629256,77.60216825,55
1098787347,residential,,,,2,12.96094555,77.5997543,55
1098787348,residential,,,,4,12.965256725,77.60221795000001,55
1099850551,footway,,,,4,12.960294375,77.6416511,65
1099850552,footway,,,,6,12.959742233333335,77.64141196666667,60
1100674382,residential,,,,2,12.95615305,77.59927705,55
1100674386,service,,,,5,12.95403858,77.59248285999999,55
1100799149,service,,,,3,12.950155633333331,77.57472046666668,55
1100799189,residential,,,,2,12.95006755,77.57546515,55
1100799199,service,,,,3,12.950205166666668,77.57698686666667,55
1100799200,service,,,,3,12.950401433333331,77.57740856666668,55
1100804441,service,,,,4,12.9529541,77.573379925,55
1100804442,service,,,,2,12.95280375,77.57314695,55
1100804443,service,,,,3,12.9530758,77.57304846666666,55
1100804449,service,,,,2,12.95215335,77.56707725000001,55
1100804452,residential,,,,3,12.954910933333332,77.56722806666666,55
1100804454,service,,,,3,12.952838066666668,77.56999136666667,55
1100804455,residential,,,,2,12.95250805,77.56854325,55
1100804464,residential,,,,3,12.951651566666667,77.57023923333334,55
1100804466,residential,,,,3,12.9542817,77.56723753333334,55
1100804468,service,,,,4,12.953106725,77.56906415,55
1100804470,service,,,,2,12.95272075,77.5686652,55
1100804471,residential,,,,3,12.950322566666664,77.56852853333334,55
1100804472,service,,,,4,12.9521074,77.567786025,55
1100804476,service,,,,8,12.952138075,77.5750644125,50
1100804478,residential,,,,4,12.951100275,77.569194675,55
1100804482,residential,,,,2,12.94995905,77.5815934,55
1100804484,residential,,,,3,12.950233,77.58056783333333,55
1100804485,residential,,,,2,12.9533701,77.58024545,55
1100804486,residential,,,,2,12.9535179,77.58026395,55
1100804487,residential,,,,5,12.953073219999998,77.58027166,55
1100804488,living_street,,,,3,12.9544497,77.5829524,60
1100804489,living_street,,,,2,12.95439635,77.5831639,60
1100804490,residential,,,,2,12.95452795,77.58226425000001,55
1100804491,residential,,,,2,12.954855,77.58297565000001,55
1100804493,service,,,,5,12.955288240000002,77.57324808,55
1100834383,residential,,,,3,12.952543166666668,77.5821424,55
1100834384,residential,,,,2,12.9524346,77.5826813,55
1100834385,residential,,,,2,12.953325,77.58078284999999,55
1100834386,residential,,,,2,12.9534407,77.58081229999999,55
1100834387,residential,,,,2,12.95425355,77.5754967,55
1100834388,residential,,,,4,12.954892725,77.583754425,55
1100834389,residential,,,,4,12.9506849,77.5819545,55
1100834390,residential,,,,2,12.95398495,77.57280095,55
1100834391,service,,,,3,12.954112833333332,77.57401229999999,55
1100834392,service,,,,5,12.95408726,77.57388846,55
1100834394,service,,,,7,12.953498471428572,77.57117805714286,50
1100834395,residential,,,,3,12.954961433333333,77.576731,55
1100834396,service,,,,3,12.952615133333332,77.579822,55
1100834397,residential,,,,2,12.952528399999998,77.5775696,55
1100834398,residential,,,,3,12.953267,77.57659993333334,55
1100834399,residential,,,,2,12.9509456,77.5802007,55
1100834400,residential,,,,2,12.950096,77.58093465,55
1100834402,residential,,,,2,12.95348515,77.58351795,55
1100834403,residential,,,,2,12.9550283,77.5833417,55
1100834407,residential,,,,3,12.9530744,77.57765983333333,55
1100834409,residential,,,,2,12.95421705,77.58159215,55
1100834411,residential,,,,2,12.95400475,77.58339555,55
1100834412,residential,,,,4,12.953478275,77.5821667,55
1100834414,service,,,,4,12.95169975,77.572432175,55
1100834415,service,,,,2,12.95176355,77.57259755,55
1100834416,service,,,,2,12.9520674,77.57298589999999,55
1100834417,service,,,,3,12.9518966,77.5723304,55
1100834419,service,,,,3,12.950699533333331,77.57746016666665,55
1101271050,tertiary,,,,2,12.9842033,77.60316535,54
1101271051,primary,40.0,,left,2,12.9737119,77.6139398,70
1101271052,primary,50.0,,,7,12.974007142857143,77.61294011428572,55
1101271053,primary_link,30.0,yes,,3,12.972349766666667,77.6195939,90
1101445999,residential,,,,2,12.95400305,77.55035649999999,55
1101446003,service,,,,3,12.953012833333332,77.55079983333333,55
1101446004,service,,,,3,12.952526966666667,77.55038806666667,55
1101446005,service,,,,3,12.952632033333332,77.55098213333333,55
1101446006,residential,,,,5,12.95191254,77.55064352,55
1101446007,footway,,,,14,12.951454992857142,77.55031490714285,60
1101446008,footway,,,,10,12.95150875,77.54969774,60
1101446009,footway,,,,3,12.951446366666666,77.55003646666667,65
1101446010,service,,,,2,12.95171755,77.55066585,55
1101446011,residential,,,,2,12.9509097,77.55054255,55
1101450346,residential,,,,6,12.950728666666668,77.55412668333334,50
1101450347,residential,,,,2,12.95076015,77.553979,55
1101450348,residential,,,,2,12.95096745,77.55400235,55
1101454016,service,,,,3,12.951520533333332,77.55368829999999,55
1101454017,service,,,,2,12.95164915,77.55363165,55
1101454018,residential,,,,2,12.9516849,77.55361590000001,55
1101454019,residential,,,,2,12.9516825,77.55289735,55
1101454020,residential,,,,2,12.9521098,77.55315935,55
1101454021,residential,,,,2,12.95215285,77.55380919999999,55
1101454022,residential,,,,2,12.9524866,77.55427265,55
1101454023,residential,,,,2,12.95284595,77.55355965000001,55
1101454024,residential,,,,2,12.95330765,77.55415545,55
1101454025,residential,,,,2,12.95269295,77.5548239,55
1101454026,residential,,,,2,12.95222545,77.5553961,55
1101454027,residential,,,,2,12.9541601,77.55453159999999,55
1101454028,residential,,,,2,12.95393745,77.5534088,55
1101454030,residential,,,,2,12.95350505,77.5519882,55
1101454031,residential,,,,3,12.9540161,77.55169593333333,55
1101454032,residential,,,,2,12.95457095,77.55253135,55
1101454033,residential,,,,2,12.95510095,77.553084,55
1101454034,residential,,,,3,12.954700766666669,77.55522523333333,55
1101462389,service,,,,5,12.95334708,77.55676828,55
1101462390,service,,,,5,12.9535703,77.55720335999999,55
1101462391,footway,,,,22,12.952184095454545,77.55679648181818,60
1101462392,footway,,,,44,12.95179369318182,77.55678382954545,60
1101462393,footway,,,,8,12.9515631,77.55726165,60
1101462394,footway,,,,30,12.952658693333335,77.55698354666667,60
1101462395,footway,,,,4,12.951915675,77.55702135,65
1101462396,footway,,,,12,12.952012591666666,77.55743561666667,60
1101462397,service,,,,8,12.95148535,77.557598625,50
1101462398,service,,,,8,12.9514348125,77.5563322125,50
1101462399,service,,,,4,12.95141315,77.55535775,55
1101462400,service,,,,3,12.951031,77.55528436666667,55
1101462401,service,,,,6,12.954123866666668,77.56146413333333,50
1101462402,residential,,,,2,12.954639749999998,77.56135615,55
1101462403,residential,,,,2,12.95383185,77.5605857,55
1101462404,residential,,,,3,12.953759300000002,77.5607703,55
1101462405,residential,,,,4,12.953692,77.561187125,55
1101462406,residential,,,,2,12.95384005,77.56110675,55
1101462407,residential,,,,2,12.95353365,77.56203504999999,55
1101462408,residential,,,,3,12.955184266666668,77.56232116666666,55
1101462409,residential,,,,2,12.954705,77.56360810000001,55
1101467599,residential,,,,2,12.9533561,77.56284174999999,55
1101467600,residential,,,,2,12.95309525,77.56290505,55
1101467601,residential,,,,3,12.952865466666667,77.56344736666667,55
1101467602,footway,,,,36,12.950898,77.56071748055555,60
1101467603,footway,,,,21,12.95200380952381,77.55893471904763,60
1101467604,footway,,,,2,12.9504842,77.5584156,65
1101467605,footway,,,,21,12.952094514285715,77.55858601428571,60
1101467606,footway,,,,10,12.95302148,77.56133023,60
1101467607,footway,,,,3,12.953001666666664,77.56128736666666,65
1101467608,footway,,,,2,12.95304525,77.56123755,65
1101467609,footway,,,,2,12.95283855,77.5615844,65
1101467610,footway,,,,2,12.9523221,77.56161645,65
1101467611,residential,,,,5,12.95049904,77.55973242,55
1101467612,residential,,,,4,12.949722875,77.561227325,55
1101467613,residential,,,,7,12.9500909,77.55716198571429,50
1101467616,residential,,,,4,12.9500686,77.555089225,55
1101467617,residential,,,,3,12.9499354,77.55522076666666,55
1101543430,footway,,,,7,12.977542928571427,77.60809548571429,60
1101543431,footway,,,,7,12.982426442857143,77.60591165714285,60
1101543432,footway,,,,2,12.9817731,77.604931,65
1101543433,footway,,,,10,12.98275865,77.60354582,60
1101543434,footway,,,,3,12.981932733333332,77.60440476666666,65
1101543435,footway,,,,17,12.982317505882351,77.59670045294118,60
1101543436,footway,,,,4,12.981805775,77.596819375,65
1101543437,footway,,,,10,12.98217034,77.59720061,60
1101543438,footway,,,,3,12.9814237,77.59712343333332,65
1101543440,footway,,,,5,12.98300812,77.59659822,65
1101543441,footway,,,,3,12.982800566666668,77.59697536666665,65
1101543442,footway,,,,5,12.9799789,77.60732102,65
1101543443,tertiary_link,,,,3,12.981578,77.60812206666667,55
1101609735,residential,,,,2,12.954912749999998,77.5649469,55
1101609736,residential,,,,2,12.9545629,77.5658211,55
1101609737,residential,,,,2,12.95424375,77.56572745,55
1101609738,residential,,,,2,12.95465475,77.56684824999999,55
1101609739,residential,,,,2,12.9536352,77.56684924999999,55
1101609740,residential,,,,2,12.9538323,77.56558675,55
1101609741,residential,,,,2,12.9534068,77.56474804999999,55
1101609742,living_street,,,,2,12.953303,77.56509765,60
1101615574,residential,,,,6,12.951271783333333,77.56409175,50
1101615575,residential,,,,7,12.950404628571428,77.56314692857143,50
1101615576,residential,,,,3,12.950379633333334,77.56298923333334,55
1101615577,living_street,,,,2,12.950658,77.56343659999999,60
1101615578,residential,,,,3,12.950778966666666,77.56538583333334,55
1101615579,service,,,,2,12.9502208,77.56590595,55
1101615580,residential,,,,2,12.9504682,77.56486085,55
1101619261,residential,,,,2,12.95165065,77.56202385,55
1101757123,footway,,,,4,12.983926125,77.588327025,65
1101909426,residential,,,,6,12.956381333333333,77.6424123,50
1101945530,secondary_link,,,,5,12.97658408,77.59965342000001,55
1101945532,secondary,,,,3,12.9765845,77.6001933,53
1102284510,footway,,,,4,12.984204675,77.587940425,65
1102284511,footway,,,,2,12.9842209,77.58813839999999,65
1102284512,footway,,yes,,4,12.9843543,77.588348525,80
1102294979,cycleway,,,,2,12.97280575,77.60131885,55
1102294980,footway,,,,5,12.972872659999998,77.60144886,65
1102294981,cycleway,,,,18,12.969666455555556,77.60065128333332,50
1102326203,secondary,25.0,,separate,8,12.9729144625,77.602418775,68
1102326204,service,,,,2,12.9682738,77.6023037,55
1102326205,service,,,,4,12.969307275,77.60031255,55
1102326206,service,,,,3,12.972122399999998,77.60180026666667,55
1102326207,service,,,,6,12.973866283333336,77.59780196666667,50
1102326208,service,,,,7,12.971639685714283,77.59494631428572,50
1102326209,footway,,,,3,12.971464433333333,77.59458476666667,65
1102326210,service,,,,7,12.971855971428573,77.5945207,50
1102326211,footway,,,,3,12.9718517,77.59430433333334,65
1102326212,service,,,,5,12.97157904,77.59438936000001,55
1102326213,service,,,,3,12.970706299999998,77.59431513333332,55
1102839140,residential,,,,3,12.954952233333335,77.58728253333334,55
1102839141,living_street,,,,3,12.9544102,77.5890167,60
1102839142,residential,,,,3,12.954196566666669,77.58976303333333,55
1102839143,footway,,,,5,12.9538574,77.58534892,65
1102839144,residential,,,,2,12.95506905,77.5906894,55
1102839145,service,,,,4,12.954613075,77.5924237,55
1102839146,service,,,,4,12.95392805,77.59187589999999,55
1102839147,service,,,,2,12.95364675,77.59213595,55
1102839148,service,,,,2,12.95398245,77.5927264,55
1102839149,service,,,,5,12.9545779,77.59322671999999,55
1102839150,service,,,,6,12.953970533333331,77.59336781666667,50
1102844972,footway,,,,4,12.951333625,77.58949515,65
1102844973,path,,,,19,12.950046557894735,77.58941837368421,50
1102844974,path,,,,9,12.95003901111111,77.58908321111112,50
1102844975,path,,,,2,12.95007165,77.58925065,55
1102844976,path,,,,15,12.950153846666666,77.58955988666666,50
1102844977,residential,,,,2,12.95129045,77.5918967,55
1102844978,service,,,,3,12.950347433333333,77.5923103,55
1102844979,residential,,,,4,12.95149955,77.5927497,55
1102869029,footway,,,,8,12.951092925,77.5942701125,60
1102869030,footway,,,,2,12.9509285,77.5943853,65
1102869031,footway,,,,2,12.9512447,77.59418115,65
1102869032,footway,,,,2,12.9510006,77.59416325,65
1102869034,service,,,,4,12.953119875,77.59530445,55
1102869035,living_street,,,,8,12.9498818,77.6003376375,55
1102869036,living_street,,,,11,12.950348454545455,77.59972585454545,55
1102869037,living_street,,,,2,12.9502263,77.60004485,60
1102869038,residential,,,,2,12.9502938,77.59987695000001,55
1102869039,residential,,,,11,12.9505538,77.59973979090908,50
1102869041,residential,,,,2,12.95065335,77.60097024999999,55
1102869042,residential,,,,4,12.950218775,77.6010322,55
1102869043,residential,,,,2,12.95076895,77.60058695000001,55
1102869044,service,,,,4,12.951488525,77.602186375,55
1102869045,residential,,,,2,12.95163455,77.60289025,55
1102869046,residential,,,,5,12.95152038,77.60113668,55
1102869048,residential,,,,3,12.951828633333337,77.60138663333333,55
1102869049,residential,,,,4,12.95220875,77.6011308,55
1102869050,residential,,,,2,12.9524335,77.60083424999999,55
1102869051,residential,,,,2,12.9517929,77.60054325,55
1102870263,service,,,,11,12.9523635,77.59855030909091,50
1102870264,service,,,,7,12.952759442857143,77.59797638571429,50
1102870265,service,,,,4,12.95382385,77.595771,55
1102870266,service,,,,5,12.95335626,77.59617536,55
1102870267,service,,,,2,12.95408305,77.59619715,55
1102870268,service,,,,2,12.9551927,77.59586519999999,55
1103056502,service,,,,2,12.9887118,77.6231411,55
1103056503,service,,,,2,12.98890075,77.62422425,55
1103056504,living_street,,,,2,12.9873389,77.62305764999999,60
1103056505,living_street,,,,4,12.987335575,77.6233125,60
1103056507,living_street,,,,8,12.9874577,77.6239157625,55
1103056508,residential,,,,2,12.987233,77.62399504999999,55
1103056509,living_street,,,,2,12.9873254,77.6238853,60
1103056510,residential,,,,4,12.9874983,77.624243925,55
1103056511,living_street,,,,2,12.9871891,77.62463855,60
1103056512,living_street,,,,4,12.986814425,77.624519075,60
1103056513,living_street,,,,2,12.9868863,77.62424075,60
1103056514,living_street,,,,2,12.98666815,77.6240837,60
1103056515,living_street,,,,2,12.98668565,77.6239212,60
1103056516,living_street,,,,4,12.986407675,77.62403775,60
1103056517,living_street,,,,2,12.9862055,77.6240091,60
1103056518,living_street,,,,4,12.986274925,77.6238648,60
1103056519,living_street,,,,2,12.98633735,77.62381389999999,60
1103056520,residential,,,,4,12.98692565,77.62358714999999,55
1103056521,residential,,,,4,12.986796775,77.623745575,55
1103056522,residential,,,,2,12.98671975,77.62367975000001,55
1103056523,residential,,,,3,12.986771933333335,77.62362826666667,55
1103056524,residential,,,,2,12.986929750000002,77.62332995,55
1103056527,service,,,,4,12.98622285,77.622562725,55
1103056529,residential,,,,3,12.985684266666668,77.6226419,55
1103056530,service,,,,5,12.98518036,77.62254970000001,55
1103056531,service,,,,5,12.98483428,77.62230002,55
1103056533,service,,,,2,12.9854244,77.62426884999999,55
1103056999,service,,,,2,12.9867,77.62636395,55
1103057000,service,,,,6,12.986994133333331,77.62706718333334,50
1103057001,service,,,,3,12.9864214,77.62700096666667,55
1103057002,service,,,,2,12.9863414,77.6273613,55
1103057003,service,,,,7,12.98660367142857,77.6275643,50
1103057004,service,,,,2,12.9886295,77.62880095,55
1103057005,service,,,,16,12.9880642125,77.630315975,50
1103057006,service,,,,5,12.98902232,77.63033112000001,55
1103057007,service,,,,2,12.9900768,77.6273577,55
1103057008,living_street,,,,2,12.98711425,77.63586545,60
1103057009,service,,,,8,12.9873168875,77.6352558,50
1103057680,service,,,,3,12.986854533333334,77.63178483333333,55
1103057681,service,,,,7,12.986790014285717,77.63176871428571,50
1103057682,service,,,,2,12.9865616,77.6320417,55
1103057683,service,,,,2,12.9872405,77.63192565,55
1103057684,service,,,,3,12.9841003,77.6305374,55
1103057685,service,,,,3,12.9846474,77.6291177,55
1103057686,living_street,,,,3,12.9838659,77.63420643333333,60
1103057687,living_street,,,,2,12.98380275,77.63425275,60
1103057688,service,,,,3,12.982328766666669,77.63625136666667,55
1103057689,service,,,,2,12.98245335,77.63653925,55
1103057690,service,,,,2,12.98220115,77.63733585,55
1103057691,service,,,,2,12.98155455,77.63673065,55
1103059138,footway,,,,15,12.950164333333332,77.58493398,60
1103060058,service,,,,3,12.982603466666667,77.6340898,55
1103060059,service,,,,3,12.982522633333332,77.63380443333334,55
1103060060,service,,,,4,12.982062275,77.633527,55
1103060061,service,,,,10,12.98206389,77.62259652,50
1103060062,service,,,,4,12.982852425,77.62255297499999,55
1103060063,service,,,,4,12.982123,77.62509560000001,55
1103060064,residential,,,,2,12.9826327,77.62395125,55
1103060066,service,,,,3,12.9812416,77.62426633333332,55
1103060067,residential,,,,2,12.9815517,77.6245872,55
1103060068,service,,,,5,12.98223812,77.6268733,55
1103060070,residential,,,,2,12.97936535,77.6218639,55
1103060071,residential,,,,2,12.97942755,77.62210955,55
1103060073,residential,,,,2,12.9782032,77.62134095,55
1103060074,living_street,,,,2,12.97799655,77.62139745,60
